"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/07/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/08/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/09/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/10/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","15","63.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/11/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/12/2023","AQS","360810125","1","0.7","ppm","8","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/13/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/14/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/15/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/16/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/17/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/18/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/19/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/20/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/21/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/22/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/23/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/24/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/25/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/26/2023","AQS","360810125","1","0.6","ppm","7","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/27/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/28/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/29/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/30/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"08/31/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/01/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/02/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/03/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/04/2023","AQS","360810125","1","0.7","ppm","8","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/05/2023","AQS","360810125","1","0.8","ppm","9","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/06/2023","AQS","360810125","1","0.7","ppm","8","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/07/2023","AQS","360810125","1","0.7","ppm","8","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/08/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/09/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/10/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/11/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/12/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/13/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/14/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/15/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/16/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/17/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/18/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/19/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/20/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/21/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/22/2023","AQS","360810125","1","0.6","ppm","7","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/23/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/24/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/25/2023","AQS","360810125","1","0.3","ppm","3","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/26/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/27/2023","AQS","360810125","1","0.5","ppm","6","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/28/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/29/2023","AQS","360810125","1","0.4","ppm","5","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"09/30/2023","AQS","360810125","1","0.6","ppm","7","Queens College Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"10/01/2023","AQS","360810125","1","0.6","ppm","7","Queens College Near Road","2","8.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.739264","-73.817694"
"01/01/2023","AQS","361030044","1","0.3","ppm","3","Flax Pond","19","79.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/02/2023","AQS","361030044","1","0.3","ppm","3","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/03/2023","AQS","361030044","1","0.3","ppm","3","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/04/2023","AQS","361030044","1","0.3","ppm","3","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/05/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/06/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/07/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/08/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/09/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/10/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/11/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/12/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/13/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/14/2023","AQS","361030044","1","0.2","ppm","2","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
"01/15/2023","AQS","361030044","1","0.1","ppm","1","Flax Pond","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.9610170009341","-73.139046"
